dataset,source_record_id,ispb,cnpj,institution_name,short_name,institution_type,spi_participation_type,pix_participation_type,pix_participation_mode,is_authorized_by_bcb,catalog_snapshot_date,source_registry_id,source_file_url,source_publication_date,schema_version,initiation_of_payment,facilitator_of_withdrawal_and_change,raw_source_json
pix_active_participants,pix_active_participants:33,27098060,27098060000145,BANCO DIGIO,BANCO DIGIO,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""33"",""nome_reduzido"":""BANCO DIGIO"",""ispb"":""27098060"",""cnpj"":""27.098.060/0001-45"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:34,45246410,45246410000155,BANCO GENIAL,BANCO GENIAL,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,false,"{""row_number"":""34"",""nome_reduzido"":""BANCO GENIAL"",""ispb"":""45246410"",""cnpj"":""45.246.410/0001-55"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:35,04866275,04866275000163,BANCO INBURSA,BANCO INBURSA,Banco Múltiplo,Direta,Facultativa,Liquidante Especial,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""35"",""nome_reduzido"":""BANCO INBURSA"",""ispb"":""04866275"",""cnpj"":""04.866.275/0001-63"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Liquidante Especial"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:36,00416968,00416968000101,BANCO INTER,BANCO INTER,Banco Múltiplo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,true,"{""row_number"":""36"",""nome_reduzido"":""BANCO INTER"",""ispb"":""00416968"",""cnpj"":""00.416.968/0001-01"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Sim""}"
pix_active_participants,pix_active_participants:37,92894922,92894922000108,BANCO ORIGINAL,BANCO ORIGINAL,Banco Múltiplo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""37"",""nome_reduzido"":""BANCO ORIGINAL"",""ispb"":""92894922"",""cnpj"":""92.894.922/0001-08"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:38,59285411,59285411000113,BANCO PAN,BANCO PAN,Banco Múltiplo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""38"",""nome_reduzido"":""BANCO PAN"",""ispb"":""59285411"",""cnpj"":""59.285.411/0001-13"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:39,00795423,00795423000145,BANCO SEMEAR,BANCO SEMEAR,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,true,"{""row_number"":""39"",""nome_reduzido"":""BANCO SEMEAR"",""ispb"":""00795423"",""cnpj"":""00.795.423/0001-45"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Sim""}"
pix_active_participants,pix_active_participants:40,02038232,02038232000164,BANCO SICOOB S.A.,BANCO SICOOB S.A.,Banco Múltiplo Cooperativo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,true,"{""row_number"":""40"",""nome_reduzido"":""BANCO SICOOB S.A."",""ispb"":""02038232"",""cnpj"":""02.038.232/0001-64"",""tipo_instituicao"":""Banco Múltiplo Cooperativo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Sim""}"
pix_active_participants,pix_active_participants:41,07679404,07679404000100,BANCO TOPÁZIO S.A.,BANCO TOPÁZIO S.A.,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,true,"{""row_number"":""41"",""nome_reduzido"":""BANCO TOPÁZIO S.A."",""ispb"":""07679404"",""cnpj"":""07.679.404/0001-00"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Sim""}"
pix_active_participants,pix_active_participants:42,11703662,11703662000144,BANCO TRAVELEX S.A.,BANCO TRAVELEX S.A.,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""42"",""nome_reduzido"":""BANCO TRAVELEX S.A."",""ispb"":""11703662"",""cnpj"":""11.703.662/0001-44"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:43,30723871,30723871000102,BANQI,BANQI,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""43"",""nome_reduzido"":""BANQI"",""ispb"":""30723871"",""cnpj"":""30.723.871/0001-02"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:44,92934215,92934215000106,BANRISUL PAGAMENTOS IP,BANRISUL PAGAMENTOS IP,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""44"",""nome_reduzido"":""BANRISUL PAGAMENTOS IP"",""ispb"":""92934215"",""cnpj"":""92.934.215/0001-06"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:45,37293930,37293930000190,BASS PAGO,BASS PAGO,Instituição de Pagamento não sujeita à autorização pelo BCB,Indireta,Facultativa,Provedor de Conta Transacional,false,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""45"",""nome_reduzido"":""BASS PAGO"",""ispb"":""37293930"",""cnpj"":""37.293.930/0001-90"",""tipo_instituicao"":""Instituição de Pagamento não sujeita à autorização pelo BCB"",""autorizada_pelo_bcb"":""Não"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:46,28195667,28195667000106,BCO ABC BRASIL S.A.,BCO ABC BRASIL S.A.,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""46"",""nome_reduzido"":""BCO ABC BRASIL S.A."",""ispb"":""28195667"",""cnpj"":""28.195.667/0001-06"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:47,04814563,04814563000174,BCO AFINZ S.A. - BM,BCO AFINZ S.A. - BM,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,true,"{""row_number"":""47"",""nome_reduzido"":""BCO AFINZ S.A. - BM"",""ispb"":""04814563"",""cnpj"":""04.814.563/0001-74"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Sim""}"
pix_active_participants,pix_active_participants:48,10664513,10664513000150,BCO AGIBANK S.A.,BCO AGIBANK S.A.,Banco Comercial,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""48"",""nome_reduzido"":""BCO AGIBANK S.A."",""ispb"":""10664513"",""cnpj"":""10.664.513/0001-50"",""tipo_instituicao"":""Banco Comercial"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:49,54403563,54403563000150,BCO ARBI S.A.,BCO ARBI S.A.,Banco Comercial,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,true,"{""row_number"":""49"",""nome_reduzido"":""BCO ARBI S.A."",""ispb"":""54403563"",""cnpj"":""54.403.563/0001-50"",""tipo_instituicao"":""Banco Comercial"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Sim""}"
pix_active_participants,pix_active_participants:50,00997185,00997185000150,BCO B3 S.A.,BCO B3 S.A.,Banco Comercial,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""50"",""nome_reduzido"":""BCO B3 S.A."",""ispb"":""00997185"",""cnpj"":""00.997.185/0001-50"",""tipo_instituicao"":""Banco Comercial"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:51,28127603,28127603000178,BCO BANESTES S.A.,BCO BANESTES S.A.,Banco Múltiplo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,true,"{""row_number"":""51"",""nome_reduzido"":""BCO BANESTES S.A."",""ispb"":""28127603"",""cnpj"":""28.127.603/0001-78"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Sim""}"
pix_active_participants,pix_active_participants:52,61186680,61186680000174,BCO BMG S.A.,BCO BMG S.A.,Banco Múltiplo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,false,"{""row_number"":""52"",""nome_reduzido"":""BCO BMG S.A."",""ispb"":""61186680"",""cnpj"":""61.186.680/0001-74"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:53,01522368,01522368000182,BCO BNP PARIBAS BRASIL S A,BCO BNP PARIBAS BRASIL S A,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""53"",""nome_reduzido"":""BCO BNP PARIBAS BRASIL S A"",""ispb"":""01522368"",""cnpj"":""01.522.368/0001-82"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:54,60746948,60746948000112,BCO BRADESCO S.A.,BCO BRADESCO S.A.,Banco Múltiplo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,true,"{""row_number"":""54"",""nome_reduzido"":""BCO BRADESCO S.A."",""ispb"":""60746948"",""cnpj"":""60.746.948/0001-12"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Sim""}"
