dataset,catalog_entity_id,source_dataset,source_record_id,source_snapshot_date,match_method,match_basis,linked_ispb,linked_cnpj,linked_name,source_registry_id,source_file_url,source_publication_date,catalog_snapshot_date,schema_version
catalog_crosswalk,ispb:25387655,pix_active_participants,pix_active_participants:174,2026-04-13,exact_ispb,ispb=25387655,25387655,25387655000195,CC CREDIVALE LTDA. - SICOOB CREDIVALE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:25798596,pix_active_participants,pix_active_participants:175,2026-04-13,exact_ispb,ispb=25798596,25798596,25798596000148,CC CREDIVAR,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:00803287,pix_active_participants,pix_active_participants:176,2026-04-13,exact_ispb,ispb=00803287,00803287,00803287000198,CC CREDIVAZ LTDA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:22724710,pix_active_participants,pix_active_participants:177,2026-04-13,exact_ispb,ispb=22724710,22724710,22724710000105,CC CREDIVERTENTES,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:05463934,pix_active_participants,pix_active_participants:178,2026-04-13,exact_ispb,ispb=05463934,05463934,05463934000183,CC CREDLIDER,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:25536764,pix_active_participants,pix_active_participants:179,2026-04-13,exact_ispb,ispb=25536764,25536764,25536764000127,CC CREDPLUS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09512539,pix_active_participants,pix_active_participants:180,2026-04-13,exact_ispb,ispb=09512539,09512539,09512539000102,CC DA FOZ DO RIO ITAJAÍ AÇU,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04247370,pix_active_participants,pix_active_participants:181,2026-04-13,exact_ispb,ispb=04247370,04247370,04247370000189,CC DE EMPRESÁRIOS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08844074,pix_active_participants,pix_active_participants:182,2026-04-13,exact_ispb,ispb=08844074,08844074,08844074000116,CC DE ITAPETININGA - SICOOB CRED-ACI,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01187961,pix_active_participants,pix_active_participants:183,2026-04-13,exact_ispb,ispb=01187961,01187961,01187961000110,CC DISTRITO FEDERAL E ENTORNO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03461243,pix_active_participants,pix_active_participants:184,2026-04-13,exact_ispb,ispb=03461243,03461243,03461243000115,CC DO NORTE CATARINENSE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81011686,pix_active_participants,pix_active_participants:185,2026-04-13,exact_ispb,ispb=81011686,81011686,81011686000118,CC DO NORTE CATARINENSE E SUL PARANAENSE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03033469,pix_active_participants,pix_active_participants:186,2026-04-13,exact_ispb,ispb=03033469,03033469,03033469000115,CC DO PLANALTO SUL,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:82133182,pix_active_participants,pix_active_participants:187,2026-04-13,exact_ispb,ispb=82133182,82133182,82133182000133,CC DO VALE EUROPEU - SICOOB EURO VALE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:19495266,pix_active_participants,pix_active_participants:188,2026-04-13,exact_ispb,ispb=19495266,19495266,19495266000180,CC EMP DA CIA INDUSTRIAL CATAGUASES E BAUMINAS LTDA.,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10808037,pix_active_participants,pix_active_participants:189,2026-04-13,exact_ispb,ispb=10808037,10808037,10808037000102,CC EMPRESÁRIOS DE MANAUS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:26014175,pix_active_participants,pix_active_participants:190,2026-04-13,exact_ispb,ispb=26014175,26014175,26014175000141,CC GUARANICREDI,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:07122321,pix_active_participants,pix_active_participants:191,2026-04-13,exact_ispb,ispb=07122321,07122321,07122321000108,CC INTEGRADO - SICOOB INTEGRADO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:84156470,pix_active_participants,pix_active_participants:192,2026-04-13,exact_ispb,ispb=84156470,84156470,84156470000139,CC INTEGRANTES MIN PUBL E PODER JUDIC AP E CE E CCLA PA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04751713,pix_active_participants,pix_active_participants:193,2026-04-13,exact_ispb,ispb=04751713,04751713,04751713000148,CC INV DE RONDÔNIA - SICOOB CREDJURD,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:05597773,pix_active_participants,pix_active_participants:194,2026-04-13,exact_ispb,ispb=05597773,05597773,05597773000110,CC INVESTIMENTO LIVRE ADMISSÃO DO OESTE DE RONDÔNIA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:39343350,pix_active_participants,pix_active_participants:195,2026-04-13,exact_ispb,ispb=39343350,39343350,39343350000196,CC LAR CREDI,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:85291086,pix_active_participants,pix_active_participants:196,2026-04-13,exact_ispb,ispb=85291086,85291086,85291086000101,CC LITORÂNEA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:20833992,pix_active_participants,pix_active_participants:197,2026-04-13,exact_ispb,ispb=20833992,20833992,20833992000145,CC MECUNP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:14913919,pix_active_participants,pix_active_participants:198,2026-04-13,exact_ispb,ispb=14913919,14913919,14913919000180,CC MERCADO IMOBILIÁRIO - SICOOB IMOB.VC,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:71392047,pix_active_participants,pix_active_participants:199,2026-04-13,exact_ispb,ispb=71392047,71392047,71392047000196,CC MONTECREDI LTDA.,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:05477038,pix_active_participants,pix_active_participants:200,2026-04-13,exact_ispb,ispb=05477038,05477038,05477038000173,CC NO PIAUÍ - SICOOB PIAUÍ,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:86564051,pix_active_participants,pix_active_participants:201,2026-04-13,exact_ispb,ispb=86564051,86564051,86564051000161,CC NOROESTE DE MINAS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03419786,pix_active_participants,pix_active_participants:202,2026-04-13,exact_ispb,ispb=03419786,03419786,03419786000174,CC NOSSA SENHORA DO DESTERRO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:59869560,pix_active_participants,pix_active_participants:203,2026-04-13,exact_ispb,ispb=59869560,59869560,59869560000120,CC NOSSO - SICOOB NOSSO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:22760839,pix_active_participants,pix_active_participants:204,2026-04-13,exact_ispb,ispb=22760839,22760839,22760839000160,CC NOSSOCREDITO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81292278,pix_active_participants,pix_active_participants:205,2026-04-13,exact_ispb,ispb=81292278,81292278,81292278000181,CC ORIGINAL - SICOOB ORIGINAL,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03519240,pix_active_participants,pix_active_participants:206,2026-04-13,exact_ispb,ispb=03519240,03519240,03519240000195,CC PODER JUD E MP MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:17361536,pix_active_participants,pix_active_participants:207,2026-04-13,exact_ispb,ispb=17361536,17361536,17361536000135,CC REG. COLAR METROPOLITANO VALE DO AÇO LTDA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:22749014,pix_active_participants,pix_active_participants:208,2026-04-13,exact_ispb,ispb=22749014,22749014,22749014000145,CC REGIÃO CENTRAL MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:05392810,pix_active_participants,pix_active_participants:209,2026-04-13,exact_ispb,ispb=05392810,05392810,05392810000154,CC REGIÃO MERIDIONAL BRASIL,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:71154256,pix_active_participants,pix_active_participants:210,2026-04-13,exact_ispb,ispb=71154256,71154256,71154256000100,CC SACRAMENTO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01374196,pix_active_participants,pix_active_participants:211,2026-04-13,exact_ispb,ispb=01374196,01374196,01374196000147,CC SÃO FRANCISCO DE SALES LTDA.,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:05097757,pix_active_participants,pix_active_participants:212,2026-04-13,exact_ispb,ispb=05097757,05097757,05097757000169,CC SERV FIN CTBA E REG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03269540,pix_active_participants,pix_active_participants:213,2026-04-13,exact_ispb,ispb=03269540,03269540,03269540000163,CC SERV MIL POL CIVIL SEC ED,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:00512839,pix_active_participants,pix_active_participants:214,2026-04-13,exact_ispb,ispb=00512839,00512839,00512839000109,CC SERV. MUN SANTO ANDRÉ SP - CECRESA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04013172,pix_active_participants,pix_active_participants:215,2026-04-13,exact_ispb,ispb=04013172,04013172,04013172000150,CC SICOOB 3 COLINAS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:06174009,pix_active_participants,pix_active_participants:216,2026-04-13,exact_ispb,ispb=06174009,06174009,06174009000103,CC SICOOB ALIANÇA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:34148882,pix_active_participants,pix_active_participants:217,2026-04-13,exact_ispb,ispb=34148882,34148882,34148882000159,CC SICOOB CENTRAL BA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:32615247,pix_active_participants,pix_active_participants:218,2026-04-13,exact_ispb,ispb=32615247,32615247,32615247000109,CC SICOOB COOPEC LTDA.,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04174720,pix_active_participants,pix_active_participants:219,2026-04-13,exact_ispb,ispb=04174720,04174720,04174720000124,CC SICOOB COOPEMAR,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:62673470,pix_active_participants,pix_active_participants:220,2026-04-13,exact_ispb,ispb=62673470,62673470,62673470000173,CC SICOOB COOPMIL,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02528151,pix_active_participants,pix_active_participants:221,2026-04-13,exact_ispb,ispb=02528151,02528151,02528151000142,CC SICOOB CREDCOOP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02282165,pix_active_participants,pix_active_participants:222,2026-04-13,exact_ispb,ispb=02282165,02282165,02282165000129,CC SICOOB CREDICONQUISTA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:42880617,pix_active_participants,pix_active_participants:223,2026-04-13,exact_ispb,ispb=42880617,42880617,42880617000199,CC SICOOB CREDITIROS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
